customer_id,age,country,customer_segment,kyc_source,primary_device,income_annual_eur,account_age_days,logins_30d,avg_session_min,txn_cnt_30d,avg_txn_amount_eur,cash_in_ratio,cross_border_ratio,failed_txn_rate,support_tickets_90d,chargeback_cnt_90d,disputes_open,pep_flag,sanction_screen_hit,aml_alerts_180d,card_user,fx_trading_user,crypto_user,risk_tier,next_30d_net_revenue_eur
4469,64,FR,Retail,InApp,Android,68164.0,173,7,9.01,18,25.05,0.491,0.131,0.214,1,0,0,0,0,0,0,0,0,Low,-50.0
4470,56,FR,Retail,InApp,iOS,,970,11,4.0,15,18.11,0.357,0.269,0.153,4,0,0,0,0,0,0,1,0,Medium,-29.77
4471,38,UK,Retail,Web,Android,40908.0,587,18,8.32,16,32.07,0.666,,0.059,0,0,0,0,0,0,1,0,0,Low,-17.06
4472,63,DE,Retail,Partner,iOS,20242.0,219,5,2.2,18,29.51,0.388,0.102,0.117,1,0,0,0,0,1,0,0,0,Medium,-24.13
4473,43,DE,SME,Web,iOS,22782.0,1430,9,9.46,38,104.88,0.337,,0.03,0,0,0,0,0,0,1,0,1,Low,49.28
4474,25,IT,Retail,InApp,iOS,28652.0,1245,9,,11,43.03,0.155,0.278,0.037,0,1,1,0,0,0,0,0,0,Medium,-16.14
4475,62,FR,Retail,Partner,Android,22362.0,338,9,5.8,19,39.93,0.151,0.313,0.161,1,0,0,0,0,0,0,0,1,Low,-44.57
4476,34,NL,Retail,InApp,Android,32108.0,1132,6,6.59,17,23.79,0.129,0.036,0.154,0,0,0,0,0,0,1,0,1,Low,-34.09
4477,66,ES,Retail,InApp,iOS,69813.0,1153,7,6.19,19,10.53,0.444,0.042,0.117,2,0,0,0,0,0,1,0,0,Medium,-37.33
4478,37,NL,Retail,Web,iOS,41423.0,753,5,,18,13.55,0.112,0.01,0.131,2,0,0,0,0,0,1,0,0,Low,-45.25
4479,63,ES,Retail,Partner,iOS,54568.0,1434,6,4.98,13,35.34,0.407,0.385,0.15,2,0,0,0,0,0,0,1,0,Low,-4.51
4480,45,UK,SME,Partner,iOS,59465.0,355,10,6.96,30,136.48,0.084,0.21,0.016,0,0,0,0,0,0,0,0,0,Low,42.14
4481,42,IT,Retail,Web,Android,,115,5,3.74,18,27.38,0.086,0.092,0.057,0,0,0,0,0,0,0,0,0,Low,-11.1
4482,33,IT,Retail,InApp,iOS,28696.0,1217,9,13.03,17,23.78,0.662,0.011,0.126,2,0,0,0,0,0,1,0,0,Low,-49.71
4483,61,DE,Retail,InApp,Web,54253.0,540,6,6.98,15,22.43,0.207,0.34,0.216,5,0,0,0,0,0,0,0,1,Medium,-50.0
4484,21,UK,Retail,InApp,Android,31851.0,192,9,3.71,16,11.06,0.333,0.11,0.009,0,0,0,0,0,0,1,0,1,Low,-5.2
4485,42,DE,Retail,InApp,iOS,53193.0,1453,9,12.08,17,13.27,0.237,,0.136,1,1,0,0,0,0,1,1,0,Medium,18.65
4486,37,FR,Retail,InApp,iOS,68837.0,631,12,9.4,15,23.39,0.515,0.092,0.014,0,0,0,0,0,1,1,1,0,Low,23.73
4487,46,FR,Retail,InApp,iOS,18714.0,1299,4,7.41,10,32.29,0.481,0.339,0.031,0,0,0,0,0,0,1,0,0,Low,2.98
4488,31,NL,Retail,,,36289.0,1227,6,,17,20.41,0.359,0.148,0.051,1,0,0,0,0,0,1,0,0,Low,-9.68
4489,52,NL,SME,InApp,Android,38828.0,460,13,7.63,35,46.62,0.79,0.503,0.323,0,2,1,0,0,0,1,0,0,High,-50.0
4490,38,NL,Retail,Web,iOS,33578.0,1203,7,10.74,12,21.29,0.51,0.206,0.039,1,0,0,0,0,0,1,0,0,Low,-6.87
4491,27,NL,SME,InApp,iOS,32272.0,708,14,11.29,28,62.06,0.172,0.178,0.173,2,0,0,0,0,0,1,0,0,Low,-33.21
4492,28,DE,Retail,InApp,iOS,34126.0,947,12,0.5,15,17.85,0.469,0.194,0.092,2,0,0,0,0,1,1,1,0,High,-2.02
4493,54,IT,SME,Web,Android,41756.0,434,13,5.63,35,61.29,0.231,0.303,0.051,0,0,0,0,0,0,1,0,0,Low,15.83
4494,31,BE,Retail,Web,iOS,44638.0,18,11,7.62,16,8.05,0.64,0.355,0.008,0,0,0,0,0,0,1,0,0,Low,6.64
4495,33,ES,Retail,InApp,Web,57255.0,291,13,,16,19.99,0.415,0.292,0.17,1,0,0,0,0,0,1,0,0,Low,-50.0
4496,50,ES,SME,InApp,iOS,41598.0,504,15,4.87,21,48.14,0.727,0.572,0.069,0,0,0,0,0,0,1,0,0,Medium,-17.56
4497,35,UK,Retail,Partner,iOS,59891.0,823,6,9.0,25,13.47,0.214,0.222,0.053,1,0,0,0,0,0,1,0,0,Low,-9.03
4498,38,DE,Retail,Web,Android,32531.0,1280,11,12.12,13,37.09,0.31,0.338,0.073,2,0,0,0,0,2,1,0,0,Low,-18.23
4499,30,ES,SME,InApp,,22778.0,271,10,7.53,25,101.11,0.022,0.17,0.149,1,0,0,0,0,1,1,1,0,Medium,19.17
4500,35,UK,Retail,InApp,Android,37124.0,1083,9,6.47,17,11.29,0.345,0.359,0.013,1,1,0,0,0,1,1,1,0,High,35.65
4501,54,UK,Retail,InApp,Android,49400.0,1125,7,3.76,25,12.98,0.204,0.138,0.023,0,0,0,0,0,0,1,0,0,Low,15.59
4502,45,IT,Retail,InApp,iOS,55767.0,1217,7,11.97,14,59.74,0.216,0.123,0.028,0,0,0,0,0,0,1,0,0,Low,9.74
4503,69,FR,Retail,InApp,iOS,65364.0,1223,5,,16,18.59,0.229,0.121,0.02,0,0,0,0,0,0,1,1,0,Low,15.57
4504,58,FR,Enterprise,Partner,iOS,46643.0,101,19,8.25,57,133.92,0.554,0.082,0.172,2,0,0,0,0,0,1,0,0,Medium,1.81
4505,18,IT,Retail,InApp,Android,54048.0,332,9,8.2,15,66.3,0.394,0.204,0.05,1,0,0,0,0,0,0,0,0,Low,-0.45
4506,37,BE,Retail,InApp,Android,63900.0,1411,12,10.49,27,22.92,0.36,0.027,0.092,3,0,0,1,0,0,0,1,0,Medium,-29.71
4507,33,ES,Retail,Web,Android,29532.0,951,12,6.45,15,32.01,0.092,0.52,0.071,0,3,0,0,0,1,1,0,0,Medium,-42.8
4508,48,NL,SME,InApp,Web,,348,12,9.45,28,75.09,0.389,0.418,0.082,3,1,0,0,0,1,0,1,0,High,69.44
4509,31,NL,Retail,Web,Android,86335.0,1494,8,6.57,22,41.3,0.214,0.468,0.014,0,0,0,0,0,0,1,1,0,Low,98.08
4510,68,FR,Retail,InApp,Web,55702.0,503,9,5.46,25,36.32,0.488,0.18,0.054,1,0,0,0,0,0,0,1,0,Low,35.36
4511,33,NL,SME,InApp,Android,50171.0,437,10,4.82,27,58.99,0.364,0.021,0.045,2,0,0,0,0,0,1,1,1,Low,24.8
4512,45,IT,Retail,InApp,Android,56299.0,1261,8,4.44,15,18.68,0.385,0.204,0.103,2,0,0,0,0,0,0,0,0,Medium,-39.92
4513,24,NL,SME,Partner,Android,,1441,17,2.48,29,162.42,0.399,0.479,0.025,0,0,0,0,0,1,1,0,0,Medium,41.45
4514,65,UK,Retail,Web,iOS,31651.0,613,13,12.32,17,24.37,0.137,0.131,0.07,1,0,0,0,0,0,0,0,0,Low,-17.16
4515,65,DE,Retail,Web,iOS,25803.0,970,6,10.81,18,34.25,0.429,0.515,0.065,0,0,0,0,0,0,0,0,0,Low,-24.86
4516,59,IT,Retail,InApp,Android,48698.0,967,5,6.6,15,67.97,0.44,0.641,0.052,2,0,0,0,0,0,1,0,1,Low,-2.94
4517,36,DE,Enterprise,Web,iOS,36097.0,344,14,,48,265.68,0.205,0.096,0.043,1,0,1,0,0,0,0,0,0,Medium,66.67
4518,21,NL,SME,InApp,iOS,43526.0,831,6,7.79,27,164.14,0.177,0.116,0.107,1,0,0,0,0,0,0,0,0,Low,-3.97
4519,54,NL,Retail,Web,Android,37024.0,90,11,,18,8.07,0.381,0.249,0.063,0,0,0,0,0,0,1,0,0,Low,-17.88
4520,40,FR,Retail,InApp,Android,15978.0,1300,13,10.48,25,20.32,0.27,,0.024,1,0,0,0,0,0,1,0,0,Low,5.05
4521,69,IT,Retail,Web,iOS,,1243,8,9.32,20,9.91,0.428,0.122,0.032,0,0,0,0,0,0,0,0,0,Low,-2.94
4522,54,IT,Retail,InApp,iOS,13805.0,240,6,4.27,13,19.07,0.55,0.585,0.052,0,1,0,0,0,1,1,1,0,Medium,54.9
4523,46,DE,Retail,InApp,Web,30358.0,915,12,6.48,14,43.95,0.217,0.317,0.057,0,1,0,0,0,0,1,1,0,Medium,17.59
4524,69,BE,Retail,Web,Web,20952.0,153,9,6.22,16,31.29,0.477,0.1,,0,0,0,0,0,0,1,0,0,Low,-21.39
4525,59,NL,Retail,InApp,Android,27924.0,137,5,0.5,20,20.82,0.372,0.166,0.013,0,0,0,0,0,0,1,0,1,Low,13.77
4526,41,FR,Retail,InApp,iOS,45230.0,951,11,7.9,17,24.81,0.676,0.447,0.057,1,0,0,0,0,2,1,0,0,Low,-6.6
4527,18,FR,SME,Partner,iOS,61760.0,1196,9,0.5,27,96.79,0.523,0.184,0.058,0,0,0,0,0,1,0,0,0,Medium,3.8
4528,22,DE,Retail,,iOS,17024.0,1268,11,,19,30.23,0.371,0.092,0.135,1,0,0,0,0,0,1,0,0,Low,-41.75
4529,41,FR,Retail,InApp,Android,33085.0,502,11,3.07,24,23.66,0.822,0.153,0.098,1,0,0,0,0,0,1,0,0,Low,-21.32
4530,47,IT,Retail,Web,Android,,1385,13,7.25,16,56.88,0.628,0.134,0.102,2,0,0,0,0,0,1,0,0,Low,-16.49
4531,19,NL,Retail,Web,Android,32313.0,812,14,,18,82.85,0.097,0.048,0.164,1,0,0,0,0,0,1,0,0,Low,-49.05
4532,24,DE,Retail,InApp,iOS,43150.0,604,6,,16,8.84,0.397,0.28,0.084,1,0,0,0,0,0,1,1,0,Low,12.08
4533,54,NL,Retail,InApp,Web,54273.0,521,14,8.28,20,34.82,0.433,0.291,0.318,2,1,1,0,0,0,1,0,0,High,-50.0
4534,57,NL,Retail,InApp,Android,8103.0,1104,4,4.35,18,57.59,0.138,0.069,0.103,1,0,0,0,0,0,1,0,0,Low,-15.3
4535,19,NL,Retail,InApp,iOS,50809.0,560,7,6.73,19,27.9,0.298,0.224,0.108,2,0,0,0,0,0,1,0,1,Low,-22.9
4536,44,FR,SME,Web,Android,,590,13,,31,27.31,0.483,0.105,0.017,0,1,0,0,0,0,0,0,0,Medium,-0.19
4537,22,NL,Retail,Partner,Android,,586,6,,20,23.52,0.127,0.057,0.053,0,0,0,0,0,0,0,0,0,Low,-14.14
4538,55,UK,Retail,InApp,Web,43080.0,483,12,8.38,16,28.89,0.438,0.271,0.219,0,0,0,0,0,0,1,0,1,Medium,-50.0
4539,61,ES,Retail,InApp,Android,52034.0,600,6,8.89,19,5.05,0.484,0.109,0.043,1,0,0,1,0,0,0,0,1,Medium,-20.89
4540,63,IT,Retail,Web,Web,40393.0,43,5,7.65,15,25.43,0.46,0.059,0.131,2,0,0,0,0,0,0,1,0,Medium,-27.84
4541,49,UK,Retail,InApp,iOS,24510.0,1312,12,5.43,20,41.67,0.604,0.15,0.066,0,2,0,0,0,0,1,0,1,Medium,-13.69
4542,50,NL,SME,Web,iOS,40384.0,380,14,9.14,24,236.86,0.226,0.14,0.134,0,0,0,0,0,1,1,0,0,Medium,-6.23
4543,66,NL,SME,InApp,iOS,30397.0,674,6,8.37,25,37.46,0.361,0.149,0.053,2,1,1,0,0,1,1,0,0,High,-20.22
4544,49,DE,Retail,InApp,iOS,51665.0,261,5,3.7,21,14.98,0.705,0.196,0.06,0,0,0,0,0,1,1,0,0,Medium,-27.41
4545,41,IT,Retail,Web,Android,59206.0,807,9,9.95,28,13.42,0.445,0.479,0.064,1,0,0,0,0,1,1,0,0,Medium,-15.31
4546,57,IT,Retail,Partner,iOS,58183.0,408,8,9.62,17,20.45,0.155,0.11,0.005,0,1,0,0,0,0,0,1,0,Low,22.67
4547,48,DE,Retail,InApp,iOS,,260,11,10.37,13,37.19,0.127,0.115,0.082,1,0,0,0,0,0,1,1,0,Low,12.69
4548,61,DE,Retail,Web,iOS,59963.0,438,4,8.78,16,60.13,0.335,0.007,0.031,1,0,0,0,0,1,1,0,0,Medium,-2.01
4549,45,BE,Retail,InApp,Android,25664.0,1357,8,4.75,14,25.28,0.297,0.406,0.062,3,0,1,0,0,0,1,1,0,Low,37.29
4550,63,DE,Retail,InApp,Web,70526.0,1289,10,7.58,15,71.78,0.407,0.11,0.046,0,0,0,0,0,1,0,0,1,Low,1.67
4551,20,IT,Retail,InApp,Android,,1186,10,3.42,17,102.22,0.153,0.329,0.057,2,0,0,0,0,0,1,0,0,Low,3.5
4552,19,DE,Retail,InApp,iOS,9518.0,310,7,9.38,17,26.4,0.085,0.2,0.041,0,0,0,0,0,0,1,1,1,Low,29.12
4553,23,DE,Retail,Web,Android,63847.0,977,15,11.28,17,40.19,0.52,0.355,0.025,0,1,0,0,0,0,1,1,0,Low,51.97
4554,46,BE,Retail,InApp,iOS,30638.0,1230,10,13.67,11,15.15,0.315,0.088,0.066,0,0,0,0,0,0,1,0,0,Low,-15.86
4555,54,NL,SME,InApp,Web,,977,11,6.27,37,176.39,0.535,0.209,0.172,1,0,0,0,0,0,0,1,0,Medium,61.32
4556,29,DE,Retail,InApp,iOS,25507.0,1289,7,2.08,21,27.15,0.327,0.175,0.047,2,0,0,0,0,0,0,1,1,Low,40.1
4557,26,ES,Retail,Web,Web,,307,10,5.12,22,30.15,0.064,0.124,,1,0,0,0,0,0,1,0,0,Low,-22.37
4558,62,NL,SME,Partner,Android,71149.0,699,8,5.15,22,88.83,0.343,0.096,0.06,1,1,0,0,0,1,1,0,0,Medium,-3.51
4559,57,FR,Retail,,Android,66745.0,500,8,,10,51.65,0.355,0.481,0.031,2,0,0,0,0,0,1,0,0,Low,-1.04
4560,51,BE,Retail,InApp,Android,43414.0,1088,7,12.7,18,39.85,0.179,0.31,0.103,2,1,0,0,0,0,1,0,0,Medium,-35.55
4561,43,NL,Retail,Partner,iOS,57691.0,197,8,8.13,29,16.76,0.303,0.107,0.013,0,1,1,0,0,0,1,0,0,Medium,-1.2
4562,39,NL,Retail,InApp,iOS,41151.0,482,9,11.73,17,16.9,0.425,0.034,0.099,2,0,0,0,0,0,1,0,0,Low,-33.8
4563,19,DE,Retail,Web,iOS,59955.0,1055,15,10.27,31,12.24,0.591,0.493,0.053,0,0,0,0,0,1,1,0,0,Medium,1.89
4564,27,NL,SME,InApp,iOS,35430.0,33,12,9.96,30,39.01,0.069,0.179,0.096,2,0,0,0,0,0,1,1,0,Medium,23.7
4565,64,DE,Retail,Web,Android,67355.0,388,16,9.1,18,64.57,0.398,0.106,0.091,2,0,0,0,0,0,1,0,0,Medium,-19.68
4566,35,ES,Retail,InApp,Android,34626.0,1066,11,6.08,16,36.14,0.318,0.275,0.081,1,0,0,0,0,0,1,1,0,Low,33.48
4567,54,UK,Retail,InApp,Web,36443.0,364,8,9.14,18,20.31,0.493,0.093,0.303,1,0,0,0,0,0,1,0,0,Low,-50.0
4568,54,IT,Enterprise,InApp,Web,34536.0,912,18,13.89,45,202.7,0.302,0.132,0.1,0,0,0,0,0,0,0,1,0,Medium,94.15
4569,34,BE,Retail,InApp,iOS,45079.0,604,11,7.8,25,112.56,0.263,0.275,0.067,0,0,0,0,0,0,1,1,0,Low,78.58
4570,28,UK,Retail,InApp,iOS,35789.0,695,9,,20,16.06,0.541,0.1,0.122,2,0,0,0,0,0,1,0,0,Low,-27.63
4571,53,UK,Retail,Partner,iOS,49796.0,541,10,4.83,23,34.6,0.189,0.122,0.038,1,1,1,0,0,0,1,0,0,Medium,-5.88
4572,22,NL,Retail,InApp,iOS,34304.0,1348,9,,25,22.61,0.278,0.175,0.061,1,0,0,0,0,1,1,0,0,Medium,-17.33
4573,43,DE,Retail,InApp,Android,54653.0,1083,8,6.22,12,60.86,0.033,0.255,0.085,1,0,0,0,0,0,1,0,0,Low,-33.52
4574,64,FR,Retail,InApp,Android,,1092,12,12.65,16,7.45,0.321,0.282,0.057,0,0,0,0,0,0,0,1,0,Low,31.79
4575,54,ES,Retail,InApp,Android,43241.0,1188,10,7.03,15,8.86,0.436,0.073,0.052,0,0,0,0,0,0,0,0,0,Low,-13.36
4576,57,BE,Enterprise,InApp,Android,77493.0,642,11,8.23,47,162.9,0.613,0.041,0.123,0,0,0,0,0,2,1,1,0,Medium,50.66
4577,22,DE,Retail,InApp,Android,60040.0,161,12,12.39,25,34.7,0.615,0.061,0.196,1,1,0,0,0,0,1,0,0,Medium,-50.0
4578,28,IT,Enterprise,Web,Android,76212.0,86,22,9.71,38,201.29,0.274,0.197,0.013,0,0,0,0,0,0,1,0,0,Low,66.91
4579,32,NL,Retail,Web,Web,41021.0,726,12,8.01,15,64.16,0.622,0.034,,2,0,0,0,0,0,1,0,0,Low,-49.09
4580,33,IT,Retail,InApp,Android,15417.0,1314,12,8.38,10,32.28,0.291,0.265,0.079,0,0,0,0,0,0,1,0,1,Low,-13.77
4581,28,ES,SME,Web,Android,30702.0,727,8,7.96,21,21.01,0.353,0.039,0.035,1,0,0,0,0,0,0,1,0,Low,18.24
4582,68,ES,SME,InApp,iOS,32334.0,1477,9,10.82,20,46.5,0.1,0.071,0.061,1,0,0,1,0,1,1,0,0,Medium,-18.54
4583,26,ES,Retail,InApp,Android,26752.0,788,10,6.29,22,12.52,0.411,0.209,0.019,1,0,0,0,0,0,0,0,0,Low,2.16
4584,54,NL,Retail,Partner,iOS,8000.0,954,12,6.87,21,6.3,0.393,0.277,0.039,1,0,0,0,0,1,0,0,0,Medium,-15.17
4585,48,FR,SME,Web,iOS,58394.0,122,7,6.08,31,46.38,0.24,0.274,0.117,0,0,0,0,0,0,1,0,0,Low,-15.75
4586,49,UK,Retail,InApp,Android,12240.0,1153,4,10.9,19,13.91,0.144,0.078,0.026,1,1,0,0,0,0,0,1,0,Medium,-0.7
4587,29,UK,Retail,InApp,iOS,56862.0,1334,3,11.22,20,18.79,0.267,0.22,0.02,1,0,0,0,0,0,1,0,0,Low,-3.84
4588,33,DE,Retail,InApp,iOS,76969.0,762,12,7.77,21,24.92,0.168,0.171,0.172,0,0,0,0,0,0,1,0,0,Low,-50.0
4589,49,NL,Retail,InApp,iOS,29547.0,1357,11,8.34,23,57.93,0.402,0.571,0.068,0,0,0,0,0,1,1,0,0,Low,2.47
4590,33,DE,Retail,Web,Android,48201.0,360,10,12.42,19,45.38,0.222,0.123,0.093,2,0,0,0,0,0,0,0,0,Low,-22.41
4591,54,BE,Retail,InApp,Android,35622.0,737,7,9.47,18,23.3,0.36,0.311,0.029,0,0,0,0,0,1,1,0,0,Medium,-4.46
4592,20,FR,Retail,Partner,Web,55233.0,1368,14,5.26,18,18.68,0.175,0.215,0.134,3,0,0,0,0,0,1,0,0,Low,-49.49
4593,21,ES,Retail,Web,Android,22889.0,908,8,5.55,14,20.94,0.078,0.217,0.06,0,2,1,0,0,0,1,1,1,Medium,5.34
4594,55,UK,Retail,InApp,iOS,39891.0,1034,2,8.41,24,22.58,0.557,0.29,0.078,1,0,0,0,0,0,0,0,0,Low,-19.02
4595,50,UK,Retail,Web,Android,59939.0,609,11,11.85,18,21.51,0.193,0.044,0.031,2,0,1,0,0,0,1,0,0,Low,-2.75
4596,20,DE,Retail,Web,Android,41218.0,826,8,9.2,13,60.31,0.597,0.14,0.032,0,0,0,0,0,0,0,0,1,Low,-9.14
4597,64,BE,Retail,InApp,iOS,15942.0,561,8,5.97,12,36.47,0.282,0.08,0.079,1,0,0,0,0,0,1,0,0,Low,-18.07
4598,18,DE,Retail,InApp,Web,61866.0,1025,14,11.19,15,29.81,0.305,0.349,0.038,0,0,0,0,0,0,0,0,1,Low,2.26
4599,67,DE,SME,Web,Web,21264.0,90,11,6.09,26,52.02,0.251,0.01,,2,1,0,0,0,1,1,0,0,High,-50.0
4600,55,NL,Retail,,iOS,43260.0,771,9,7.51,18,13.65,0.523,0.212,0.077,0,0,0,0,0,0,1,1,0,Low,17.43
4601,69,DE,Retail,InApp,Android,51322.0,1395,9,14.92,18,24.45,0.278,0.423,0.08,0,0,0,0,0,0,0,0,0,Low,-14.86
4602,67,DE,Retail,Web,iOS,43918.0,94,8,6.14,19,23.05,0.148,0.083,0.043,0,0,0,0,0,0,1,0,0,Low,-7.61
4603,34,FR,Retail,Web,Web,82599.0,680,9,7.98,27,45.32,0.301,0.422,0.049,0,1,0,0,0,1,0,0,1,Medium,1.2
4604,57,NL,Retail,Partner,Android,,993,12,8.63,19,31.22,0.127,0.039,0.061,0,2,0,0,0,0,0,0,0,Medium,-36.11
4605,28,DE,Retail,InApp,iOS,38762.0,133,7,3.98,19,20.17,0.346,0.059,0.105,1,0,0,0,0,0,1,0,0,Medium,-29.01
4606,42,NL,Retail,InApp,Android,51643.0,14,10,10.64,15,10.93,0.069,,0.066,0,0,0,0,0,0,1,0,0,Low,-20.08
4607,30,FR,Retail,Web,Android,45359.0,253,13,7.73,14,11.85,0.103,0.308,0.083,0,0,0,0,0,1,1,1,0,High,9.57
4608,43,FR,Retail,InApp,iOS,,335,13,8.72,24,15.18,0.16,0.565,0.036,0,0,0,0,0,1,1,1,0,Medium,110.37
4609,63,DE,Retail,InApp,Android,45901.0,1318,4,7.51,16,54.89,0.471,0.55,0.064,1,0,0,0,0,2,0,0,0,Low,-12.53
4610,40,NL,Retail,InApp,Android,35055.0,239,10,4.18,19,46.99,0.288,0.05,0.102,2,0,0,0,0,0,0,1,0,Low,-17.14
4611,22,IT,Retail,InApp,Android,45406.0,963,6,9.99,21,16.36,0.12,0.159,0.021,1,0,1,0,0,0,0,0,0,Medium,-11.33
4612,34,FR,Retail,Web,Android,33912.0,514,6,11.5,14,31.59,0.171,0.178,0.021,0,1,0,0,0,0,1,0,1,Medium,-4.96
4613,58,UK,Retail,InApp,iOS,11661.0,806,7,4.32,19,39.01,0.46,0.389,0.005,0,0,0,0,0,0,0,1,1,Low,83.37
4614,45,FR,Retail,Web,iOS,60243.0,1363,10,7.9,18,8.28,0.103,0.065,0.134,3,0,0,0,0,0,0,0,0,Medium,-50.0
4615,47,ES,Retail,InApp,Android,32953.0,1288,9,10.8,15,20.29,0.464,0.108,0.087,0,0,0,0,0,0,0,1,0,Low,-8.85
4616,40,IT,Retail,Web,,44262.0,125,6,6.81,18,52.0,0.262,0.206,0.003,0,2,0,0,0,1,0,0,0,Medium,-8.73
4617,33,DE,Retail,InApp,Android,29833.0,139,8,7.35,10,51.26,0.561,0.458,0.105,1,0,0,0,0,0,1,0,0,Low,-21.71
4618,49,UK,Retail,InApp,Web,30316.0,540,13,8.67,15,98.89,0.558,0.053,0.111,2,0,0,0,0,2,1,1,0,Medium,-11.69
4619,50,DE,Retail,Partner,Android,25376.0,1214,6,6.77,23,27.17,0.268,0.041,0.088,3,0,0,0,0,0,1,1,0,Medium,-12.79
4620,64,UK,Retail,Web,Android,57173.0,1141,15,8.71,17,58.26,0.47,0.131,0.02,0,0,0,0,0,0,1,0,0,Low,9.38
4621,50,DE,Retail,InApp,Android,,930,15,5.8,16,60.41,0.149,0.192,0.046,0,0,0,0,0,0,1,0,0,Low,1.1
4622,69,NL,Retail,InApp,Web,42415.0,1295,7,8.41,21,22.47,0.328,0.278,0.16,1,0,0,0,0,1,1,0,0,Medium,-50.0
4623,60,IT,Retail,InApp,Web,33413.0,279,13,6.78,21,81.28,0.227,0.193,0.081,1,0,0,0,0,1,1,1,0,Medium,27.9
4624,22,ES,SME,Partner,iOS,14911.0,1106,11,8.13,22,82.04,0.565,0.197,0.086,0,0,0,0,0,1,1,1,0,Medium,29.01
4625,38,DE,Enterprise,InApp,Android,54727.0,1454,11,9.1,36,60.53,0.048,,0.11,2,0,0,0,0,0,1,0,0,Low,-13.34
4626,38,IT,SME,Partner,iOS,,1448,7,5.48,31,58.84,0.754,0.325,0.057,0,0,0,0,0,0,1,0,0,Low,22.5
4627,18,DE,Retail,InApp,iOS,24124.0,1068,8,5.84,22,30.67,0.171,0.444,0.017,1,0,0,0,0,1,1,0,0,Medium,1.72
4628,27,BE,Retail,Web,iOS,42468.0,1046,11,7.71,24,19.59,0.689,0.238,0.182,1,2,0,0,0,0,0,1,0,Medium,-16.54
4629,57,ES,Retail,InApp,Android,,340,8,3.96,19,17.84,0.341,0.515,0.107,1,0,0,0,0,0,1,1,0,Low,53.89
4630,36,DE,SME,InApp,Android,17711.0,1118,19,5.99,32,66.13,0.296,0.182,0.02,0,0,0,0,0,1,1,0,0,Low,22.27
4631,25,BE,Retail,Partner,Web,,376,11,4.49,17,46.4,0.482,0.012,0.059,1,0,0,0,0,0,1,0,0,Low,-0.39
4632,32,UK,Retail,InApp,Android,47385.0,637,11,7.34,15,16.06,0.673,0.212,0.104,0,0,0,0,1,0,1,0,0,Medium,-37.3
4633,32,NL,Retail,Partner,Android,31509.0,181,10,9.52,17,47.96,0.564,0.593,0.053,1,0,0,0,0,1,1,0,0,Medium,-10.39
4634,27,BE,SME,InApp,iOS,50164.0,457,6,10.41,26,75.75,0.539,0.444,0.243,1,0,0,0,0,0,1,0,0,Medium,-50.0
4635,23,DE,SME,InApp,iOS,44345.0,120,15,11.66,26,85.71,0.279,0.491,0.023,1,1,1,0,0,1,0,0,0,High,-11.34
4636,57,UK,Retail,Partner,iOS,58761.0,696,11,8.09,20,32.19,0.416,,0.04,1,0,0,0,0,0,1,0,0,Low,-5.81
4637,60,NL,Retail,Web,Web,28686.0,114,11,4.09,20,59.47,0.422,0.264,0.066,1,0,0,0,0,0,1,1,0,Low,40.7
4638,43,DE,Retail,InApp,iOS,45723.0,1153,7,3.98,19,40.47,0.53,0.065,0.012,0,0,0,0,0,1,0,0,0,Medium,3.58
4639,50,UK,SME,InApp,Android,,986,17,8.8,29,71.0,0.681,0.052,0.268,2,0,0,0,0,0,1,0,0,Low,-50.0
4640,65,NL,Retail,InApp,iOS,31981.0,977,13,6.47,15,24.6,0.148,0.107,0.171,3,0,0,0,0,1,1,0,0,Medium,-50.0
4641,61,BE,Retail,Web,Android,60035.0,1056,12,4.97,21,28.54,0.314,0.076,0.052,0,0,0,0,0,0,1,0,1,Low,4.63
4642,19,UK,Retail,InApp,Web,15340.0,1159,8,10.33,18,11.24,0.289,0.222,0.17,1,0,0,0,1,0,0,0,0,Medium,-50.0
4643,67,UK,SME,InApp,Web,,1015,13,12.27,40,106.78,0.778,0.08,0.053,1,1,0,0,0,0,1,0,0,Low,16.71
4644,21,NL,Retail,InApp,iOS,14741.0,943,13,8.92,17,9.96,0.16,0.153,0.055,1,0,0,0,0,0,1,1,0,Low,13.34
4645,19,ES,Retail,Web,Web,,279,8,10.26,22,49.12,0.291,0.016,0.158,1,0,0,0,0,0,1,0,0,Low,-34.31
4646,38,UK,Retail,Partner,iOS,39527.0,1101,6,6.12,18,19.95,0.355,0.071,0.117,3,0,0,0,0,0,1,0,1,Medium,-30.17
4647,56,DE,Retail,Web,Android,55304.0,734,9,6.3,22,15.1,0.19,0.157,0.053,0,1,0,0,0,0,1,1,0,Medium,14.79
4648,22,UK,Retail,InApp,iOS,39515.0,239,15,0.5,17,35.46,0.659,0.32,0.117,0,1,0,0,0,0,1,0,0,High,-50.0
4649,33,UK,Retail,InApp,Android,32474.0,724,15,10.8,12,56.68,0.291,0.538,0.066,1,0,0,0,0,0,1,0,0,Low,-12.35
4650,31,FR,Retail,InApp,Android,17212.0,490,10,9.71,13,52.69,0.192,0.119,0.167,0,0,0,0,0,0,1,0,0,Medium,-50.0
4651,38,FR,Retail,Web,,22573.0,304,10,7.59,20,11.03,0.276,0.149,0.111,1,0,0,0,0,0,1,0,0,Low,-26.63
